name,mid_yield,bid_yield,ask_yield,issue_size,rating,ticker,g_spread,liquidity,volatility,maturity,duration,bidask_spread
AX310829 Corp,2.926762491444216,0.44,0.412,1500000000.0,AAA,BNG,11.48614,96.0,0.8162686824798584,2.926762491444216,2.8302955263987313,0.028000000000000025
EJ380084 Corp,1.5277207392197125,0.244,0.226,3000000000.0,AAA,KFW,12.17318,99.0,0.876956045627594,1.5277207392197125,1.4960776793078487,0.017999999999999988
UV426430 Corp,2.3682409308692676,0.304,0.273,1000000000.0,AAA,KFW,6.855016,97.0,0.6074841618537903,2.3682409308692676,2.306461078114605,0.030999999999999972
ZP490841 Corp,1.834360027378508,0.233,0.202,2400000000.0,AAA,ASIA,7.801609,97.0,0.3692574203014374,1.834360027378508,1.8068896127322218,0.031
ZQ598058 Corp,2.080766598220397,0.308,0.273,1000000000.0,AAA,KOMINS,11.64899,94.0,0.5515311360359192,2.080766598220397,2.0413515321158875,0.034999999999999976
ZR370428 Corp,1.4510609171800137,0.261,0.219,3000000000.0,AAA,BNG,12.9577,95.0,0.28080427646636963,1.4510609171800137,1.4361982994507014,0.04200000000000001
AW694584 Corp,2.9295003422313486,0.404,0.382,5000000000.0,AAA,KFW,8.101648,99.0,0.8747574090957642,2.9295003422313486,2.833125508848496,0.02200000000000002
JK394078 Corp,4.974674880219028,1.042,0.994,1000000000.0,AAA,BNG,14.92345,96.0,2.245932102203369,4.974674880219028,4.728964277867274,0.04800000000000004
LW924148 Corp,5.338809034907597,1.071,1.043,1500000000.0,AAA,RENTEN,9.978334,95.0,2.612135171890259,5.338809034907597,5.111657135558255,0.028000000000000025
EJ857575 Corp,2.5270362765229293,0.346,0.312,2200000000.0,AAA,IADB,8.302888,98.0,0.6607329249382019,2.5270362765229293,2.4212045022261797,0.033999999999999975
AM249979 Corp,0.8542094455852156,0.247,0.181,2000000000.0,AA-,Q,15.81535,93.0,0.237534761428833,0.8542094455852156,0.8414165338648428,0.066
AO574637 Corp,1.377138945927447,0.208,0.156,750000000.0,AAA,ASIA,8.049556,91.0,0.29584822058677673,1.377138945927447,1.3613021630472157,0.05199999999999999
BG284569 Corp,3.9425051334702257,0.726,0.693,1000000000.0,AAA,CPPIBC,12.79819,98.0,1.400519847869873,3.9425051334702257,3.856894397443017,0.03300000000000003
EK866230 Corp,4.079397672826831,0.7,0.657,1000000000.0,AAA,KBN,6.770148,95.0,1.520074725151062,4.079397672826831,3.900059808666256,0.04299999999999993
BK598527 Corp,4.344969199178645,0.884,0.861,1000000000.0,AAA,CPPIBC,18.1664,97.0,2.1729469299316406,4.344969199178645,4.310434520929888,0.02300000000000002
AP304373 Corp,1.5249828884325805,0.296,0.242,2000000000.0,A+,ONT,15.56153,97.0,0.3870871365070343,1.5249828884325805,1.4905177325458459,0.05399999999999999
BH917430 Corp,1.0759753593429158,0.204,0.161,1000000000.0,AAA,AFDB,10.74478,90.0,0.19339130818843842,1.0759753593429158,1.0712723039144978,0.04299999999999998
ZP531527 Corp,1.834360027378508,0.325,0.304,3000000000.0,A+,ONT,15.39455,98.0,0.5020557641983032,1.834360027378508,1.8051027398032755,0.02100000000000002
ZO686159 Corp,2.532511978097194,0.341,0.313,3000000000.0,AAA,ASIA,7.918777,99.0,0.6953701972961426,2.532511978097194,2.521194708056215,0.028000000000000025
ZP872898 Corp,3.887748117727584,0.692,0.66,1500000000.0,AA+,OKB,10.75771,94.0,1.4460408687591553,3.887748117727584,3.779881363480316,0.03199999999999992
EK023098 Corp,2.8281998631074607,0.532,0.446,750000000.0,AA-,KDB,20.45232,82.0,0.6649476289749146,2.8281998631074607,2.697543804381515,0.08600000000000002
EJ352557 Corp,1.4729637234770705,0.429,0.324,750000000.0,AA-,KDB,27.14617,67.0,0.8832885026931763,1.4729637234770705,1.4478483465896699,0.10499999999999998
ZR777635 Corp,3.5236139630390144,0.622,0.58,500000000.0,AA+,IDBINV,13.10793,91.0,1.2496113777160645,3.5236139630390144,3.4199911098466247,0.04200000000000004
ZO296321 Corp,4.465434633812457,0.887,0.862,1500000000.0,AAA,NIB,14.62256,98.0,2.2162063121795654,4.465434633812457,4.427099256743129,0.025000000000000022
ZP906825 Corp,1.88911704312115,0.277,0.243,1250000000.0,AA+,NRW,11.68816,97.0,0.4096466898918152,1.88911704312115,1.8687332571653708,0.03400000000000003
AW965017 Corp,2.86652977412731,0.457,0.411,1250000000.0,AAA,KBN,12.3569,97.0,0.8288673162460327,2.86652977412731,2.765128239878547,0.04600000000000004
BH455844 Corp,2.0314852840520192,0.329,0.304,1750000000.0,AA+,SEK,14.31419,95.0,0.5193431377410889,2.0314852840520192,2.0120643861632126,0.025000000000000022
EK801127 Corp,3.9835728952772076,0.69,0.651,500000000.0,AAA,ASIA,6.904552,95.0,1.474621295928955,3.9835728952772076,3.84405207746486,0.038999999999999924
ZO296549 Corp,4.465434633812457,0.939,0.913,1500000000.0,AAA,KBN,19.84728,98.0,2.1936891078948975,4.465434633812457,4.427049880652982,0.025999999999999912
JK770242 Corp,2.0670773442847366,0.292,0.274,1000000000.0,AAA,IBRD,11.11678,93.0,0.6442537307739258,2.0670773442847366,2.0245785390197577,0.01799999999999996
BG551471 Corp,3.9644079397672827,0.706,0.677,1250000000.0,AAA,KBN,10.05146,97.0,1.3849703073501587,3.9644079397672827,3.903703777134517,0.028999999999999915
AR724601 Corp,1.9767282683093772,0.25,0.219,3350000000.0,AAA,ASIA,7.958581,98.0,0.44216710329055786,1.9767282683093772,1.93857629258651,0.031
BH995444 Corp,2.0917180013689256,0.315,0.292,1750000000.0,AA+,NRW,12.75832,96.0,0.4737919270992279,2.0917180013689256,2.0731698067888362,0.02300000000000002
AQ695703 Corp,1.8179329226557153,0.235,0.187,4050000000.0,AAA,IADB,6.551453,97.0,0.4512007236480713,1.8179329226557153,1.7780906990907945,0.04799999999999999
AM759447 Corp,1.2238193018480492,0.203,0.171,3000000000.0,AAA,EIB,9.898335,98.0,0.26594778895378113,1.2238193018480492,1.2049969142890207,0.032
BH830095 Corp,1.0759753593429158,0.264,0.221,1000000000.0,AA+,NRWBK,16.7123,91.0,0.22319765388965607,1.0759753593429158,1.070037613232773,0.04300000000000001
AP058326 Corp,1.4729637234770705,0.202,0.185,3100000000.0,AAA,IADB,8.782503,98.0,0.2430550456047058,1.4729637234770705,1.4566351916001223,0.017000000000000015
AU573717 Corp,1.5058179329226558,0.217,0.178,600000000.0,AAA,IADB,8.095673,92.0,0.28527554869651794,1.5058179329226558,1.460233047975932,0.03900000000000001
ZR991747 Corp,3.561943874058864,0.593,0.579,1000000000.0,AAA,BNG,11.12571,93.0,1.1998268365859985,3.561943874058864,3.457877268501659,0.014000000000000012
AZ571437 Corp,1.3169062286105406,0.205,0.165,3250000000.0,AAA,ASIA,8.953627,97.0,0.25968852639198303,1.3169062286105406,1.3029685087136103,0.03999999999999998
AU777760 Corp,0.6461327857631759,0.209,0.129,1000000000.0,AAA,KOMINS,12.5339,92.0,0.26395124197006226,0.6461327857631759,0.6343794822368999,0.07999999999999999
AZ482536 Corp,1.4099931553730323,0.213,0.179,4000000000.0,AAA,KFW,9.29309,99.0,0.27276015281677246,1.4099931553730323,1.3955237882614318,0.034
ZQ049381 Corp,3.567419575633128,0.574,0.549,3000000000.0,AAA,ASIA,7.992073,97.0,1.0975799560546875,3.567419575633128,3.4634898621675636,0.02499999999999991
AR595383 Corp,1.9630390143737166,0.466,0.382,500000000.0,AA-,KDB,28.40289,71.0,0.30416202545166016,1.9630390143737166,1.9162418276758844,0.08400000000000002
AV504209 Corp,2.639288158795346,0.381,0.347,1250000000.0,AAA,RENTEN,9.545921,99.0,0.7422381043434143,2.639288158795346,2.5282987643933548,0.03400000000000003
ZR549058 Corp,1.4784394250513346,0.225,0.186,2000000000.0,AAA,AFDB,9.607925,94.0,0.3456638753414154,1.4784394250513346,1.4630826840280222,0.03900000000000001
EJ545251 Corp,1.88911704312115,0.23,0.212,750000000.0,AAA,IBRD,7.46085,95.0,0.4963391125202179,1.88911704312115,1.8526820103523445,0.018000000000000016
AU930841 Corp,0.7255304585900069,0.181,0.131,4000000000.0,AAA,KFW,10.30722,97.0,0.5887480974197388,0.7255304585900069,0.7146410743761326,0.04999999999999999
AZ770894 Corp,3.351129363449692,0.553,0.503,1000000000.0,AA+,NRWBK,10.23287,96.0,0.9714921116828918,3.351129363449692,3.2413374260716377,0.050000000000000044
EK399453 Corp,3.3319644079397674,0.591,0.567,2000000000.0,AAA,CADEPO,16.23106,93.0,1.0284183025360107,3.3319644079397674,3.1798615562339454,0.02400000000000002
BH651188 Corp,2.0616016427104724,0.282,0.238,2000000000.0,AAA,BNG,9.107108,97.0,0.4700958728790283,2.0616016427104724,2.04263541675906,0.043999999999999984
AR669920 Corp,1.9712525667351128,0.283,0.232,1000000000.0,AAA,EDC,10.13251,97.0,0.5072020292282104,1.9712525667351128,1.9330105919997302,0.05099999999999996
QZ173152 Corp,5.388090349075975,1.072,1.043,500000000.0,AAA,ASIA,8.116286,90.0,2.832756757736206,5.388090349075975,5.158876656700019,0.029000000000000137
ZP932668 Corp,3.890485968514716,0.643,0.616,925000000.0,AAA,EBRD,5.935682,98.0,1.3096510171890259,3.890485968514716,3.782771540719051,0.027000000000000024
ZO418910 Corp,4.48186173853525,0.935,0.906,1500000000.0,AA+,OKB,18.9878,97.0,2.24938702583313,4.48186173853525,4.443722014857041,0.029000000000000026
AR600107 Corp,1.9657768651608487,0.284,0.25,1500000000.0,AA+,OKB,11.17564,97.0,0.45423075556755066,1.9657768651608487,1.9257655104683367,0.033999999999999975
AP317237 Corp,1.514031485284052,0.213,0.186,1000000000.0,AAA,KFW,8.725388,96.0,0.29359129071235657,1.514031485284052,1.4822004495443089,0.026999999999999996
ZO933872 Corp,2.5708418891170433,0.347,0.328,1000000000.0,AA+,COE,8.323788,97.0,0.7230163812637329,2.5708418891170433,2.560099172580167,0.01899999999999996
AN134213 Corp,1.2238193018480492,0.21,0.178,4000000000.0,AAA,KFW,10.62427,99.0,0.24101799726486206,1.2238193018480492,1.2067530848292163,0.032
AM661406 Corp,0.9500342231348392,0.212,0.136,1550000000.0,NR,EBRD,10.96821,92.0,0.23731663823127747,0.9500342231348392,0.9447937259728778,0.07599999999999998
JK529704 Corp,4.996577686516085,1.063,1.01,1250000000.0,AAA,NEDWBK,15.98529,94.0,2.3072361946105957,4.996577686516085,4.751052859400331,0.052999999999999936
EK694947 Corp,3.8302532511978096,0.637,0.612,1500000000.0,AAA,ASIA,7.00915,99.0,1.3638616800308228,3.8302532511978096,3.6934427620191888,0.025000000000000022
EJ252280 Corp,1.2621492128678986,0.294,0.222,1000000000.0,A+,ONT,16.82346,96.0,0.2823042571544647,1.2621492128678986,1.2433508394570798,0.07199999999999998
ZQ158096 Corp,3.7180013689253935,0.718,0.638,500000000.0,AAA,NEDFIN,16.39013,96.0,1.5876177549362183,3.7180013689253935,3.61427601919831,0.07999999999999996
ZR642476 Corp,1.5058179329226558,0.224,0.191,1000000000.0,AA+,COE,9.356104,92.0,0.2826908230781555,1.5058179329226558,1.4773561760333664,0.033
AP034806 Corp,1.4702258726899384,0.217,0.167,4000000000.0,AAA,ASIA,8.366647,98.0,0.2923719882965088,1.4702258726899384,1.4538575070444435,0.04999999999999999
EK682155 Corp,3.805612594113621,0.626,0.588,2000000000.0,AAA,RENTEN,5.901816,94.0,1.453460693359375,3.805612594113621,3.668496001938615,0.038000000000000034
AO839167 Corp,1.431895961670089,0.3,0.255,1000000000.0,AA+,SEK,17.11793,95.0,0.446279913187027,1.431895961670089,1.4159597272736004,0.044999999999999984
BH341850 Corp,2.0123203285420943,0.382,0.274,900000000.0,AAA,BNS,16.56427,77.0,1.6993271112442017,2.0123203285420943,1.974793394935531,0.10799999999999998
EK603574 Corp,0.6680355920602327,0.176,0.121,1000000000.0,AAA,ASIA,10.37977,93.0,0.18537187576293945,0.6680355920602327,0.6586833228518854,0.05499999999999999
AP912476 Corp,1.6454483230663928,0.237,0.185,2000000000.0,AAA,AFDB,8.719367,98.0,0.3359699547290802,1.6454483230663928,1.6110190504456268,0.05199999999999999
ZS620731 Corp,3.156741957563313,0.461,0.436,1000000000.0,AAA,NIB,7.261609,98.0,0.9083812236785889,3.156741957563313,3.0450434454083086,0.025000000000000022
BK913259 Corp,1.6865160848733745,0.251,0.22,1250000000.0,AAA,KOMINS,10.66613,94.0,0.3119911253452301,1.6865160848733745,1.6795917953296386,0.031
AL464142 Corp,0.7008898015058179,0.24,0.171,1500000000.0,AAA,RENTEN,15.92493,93.0,0.19401489198207855,0.7008898015058179,0.6923154485106222,0.06899999999999998
AP953318 Corp,1.6454483230663928,0.288,0.281,1000000000.0,AAA,KOMMUN,15.93532,96.0,0.4842834174633026,1.6454483230663928,1.620076363262114,0.006999999999999951
ZQ911921 Corp,2.7159479808350446,0.434,0.402,1350000000.0,AA+,SEK,14.10284,92.0,0.7898438572883606,2.7159479808350446,2.6510760526954886,0.03199999999999997
EK949484 Corp,4.210814510609172,0.763,0.738,1500000000.0,AAA,RENTEN,8.311109,97.0,1.6348272562026978,4.210814510609172,4.011367633074487,0.025000000000000022
BJ422325 Corp,2.1492128678986995,0.305,0.265,3000000000.0,AA,CADES,9.749459,97.0,0.5242380499839783,2.1492128678986995,2.140672660655769,0.03999999999999998
AU539664 Corp,2.5023956194387407,0.385,0.36,2000000000.0,AAA,CPPIBC,13.06971,98.0,0.6851916909217834,2.5023956194387407,2.4271534246936386,0.025000000000000022
BJ051955 Corp,1.108829568788501,0.274,0.232,1000000000.0,AA+,IDBINV,17.60602,88.0,0.1959192156791687,1.108829568788501,1.1009257068120415,0.04200000000000001
AX188359 Corp,1.1526351813826146,0.19,0.158,3000000000.0,AAA,EIB,9.185897,99.0,0.23353265225887299,1.1526351813826146,1.1338101458811718,0.032
AU502640 Corp,2.48870636550308,0.37,0.329,2500000000.0,AAA,BNG,10.9504,97.0,0.6845566630363464,2.48870636550308,2.4159970010112906,0.04099999999999998
AR507482 Corp,1.949349760438056,0.294,0.24,1000000000.0,AA+,KUNTA,11.48325,99.0,0.5330864787101746,1.949349760438056,1.9090986830609742,0.05399999999999999
AM189309 Corp,0.837782340862423,0.243,0.165,1500000000.0,AAA,KBN,15.35802,91.0,0.18737255036830902,0.837782340862423,0.827826740155361,0.07799999999999999
BJ717300 Corp,2.187542778918549,0.35,0.307,1500000000.0,AA+,ERSTAA,13.75562,96.0,0.5558965802192688,2.187542778918549,2.173704998152474,0.04299999999999998
AT563976 Corp,2.316221765913758,0.321,0.294,1000000000.0,AAA,NIB,9.859999,98.0,0.6644158363342285,2.316221765913758,2.2493181445744175,0.027000000000000024
AW853266 Corp,2.8501026694045173,0.42,0.385,2000000000.0,AAA,FMSWER,10.28181,94.0,0.9406614303588867,2.8501026694045173,2.7512919341551805,0.034999999999999976
BH998861 Corp,2.0917180013689256,0.367,0.328,2000000000.0,AA,AGFRNC,16.39163,94.0,0.48587727546691895,2.0917180013689256,2.069535929059563,0.03899999999999998
AZ589568 Corp,1.3141683778234086,0.21,0.151,2000000000.0,AAA,EDC,8.515173,94.0,0.28896385431289673,1.3141683778234086,1.3010810086248619,0.059
QZ896773 Corp,0.5749486652977412,0.193,0.146,1000000000.0,AAA,EDC,13.25121,91.0,0.16001930832862854,0.5749486652977412,0.5688285920456841,0.047000000000000014
BH589190 Corp,2.0616016427104724,0.379,0.377,2000000000.0,AAA,CADEPO,18.06582,95.0,0.5369762182235718,2.0616016427104724,2.036584949477631,0.0020000000000000018
EJ516708 Corp,1.8316221765913758,0.274,0.232,1500000000.0,AAA,BNG,11.15647,97.0,0.45915353298187256,1.8316221765913758,1.7919625758527933,0.04200000000000001
BJ450622 Corp,2.1492128678986995,0.288,0.287,1500000000.0,AAA,NIB,8.528215,97.0,0.476820170879364,2.1492128678986995,2.1406722396119906,0.0010000000000000009
AV365002 Corp,0.6242299794661191,0.258,0.149,1000000000.0,AA+,SEK,15.69532,93.0,0.22689597308635712,0.6242299794661191,0.6118615710838514,0.10900000000000001
AZ659725 Corp,1.3333333333333333,0.309,0.273,1500000000.0,AA+,NRW,19.48364,96.0,0.3354381322860718,1.3333333333333333,1.3152099805688815,0.035999999999999976
AQ789107 Corp,1.834360027378508,0.241,0.202,1250000000.0,AAA,EDC,8.012148,96.0,0.4280685782432556,1.834360027378508,1.794753149305703,0.03899999999999998
AV687718 Corp,0.7419575633127995,0.258,0.168,1000000000.0,AAA,NEDWBK,16.29892,94.0,0.2319624423980713,0.7419575633127995,0.7316000604775359,0.09
BH542042 Corp,1.0376454483230664,0.211,0.175,1250000000.0,AAA,CPPIBC,12.24193,94.0,0.21401089429855347,1.0376454483230664,1.0305398594212243,0.036000000000000004
ZR530685 Corp,1.4811772758384667,0.237,0.199,1500000000.0,AA+,OKB,10.4549,94.0,0.3203382194042206,1.4811772758384667,1.465859255889234,0.03799999999999998
BK500619 Corp,2.321697467488022,0.382,0.327,1000000000.0,AA+,IDBINV,14.17661,91.0,0.5769402980804443,2.321697467488022,2.3073573759186887,0.05499999999999999
AN540052 Corp,1.1444216290212184,0.209,0.152,1250000000.0,AAA,EDC,9.923992,93.0,0.24829483032226562,1.1444216290212184,1.1298603144877948,0.056999999999999995
AP789582 Corp,0.6433949349760438,0.249,0.198,500000000.0,AAA,NEDWBK,18.35661,91.0,0.2766992747783661,0.6433949349760438,0.6336813917892957,0.05099999999999999
AM619747 Corp,0.9363449691991786,0.263,0.179,1395000000.0,AAA,NEDWBK,15.21191,95.0,0.22950363159179688,0.9363449691991786,0.9306040447463114,0.08400000000000002
BJ067157 Corp,0.8596851471594799,0.213,0.17,1000000000.0,AAA,KOMINS,13.83225,94.0,0.13387206196784973,0.8596851471594799,0.8515328179676417,0.04299999999999998
BH248043 Corp,1.0130047912388775,0.203,0.177,2000000000.0,NR,SWED,11.69023,87.0,0.20185323059558868,1.0130047912388775,1.0083179254935706,0.026000000000000023
BH474826 Corp,1.0376454483230664,0.22,0.199,2000000000.0,AAA,FMSWER,13.72173,88.0,0.23586125671863556,1.0376454483230664,1.0299255148337212,0.02099999999999999
ZP872560 Corp,1.88911704312115,0.343,0.328,1000000000.0,AA,CDCEPS,18.90454,92.0,0.5270975828170776,1.88911704312115,1.8687223550086212,0.015000000000000013
ZQ598057 Corp,2.080766598220397,0.294,0.27,1000000000.0,AAA,KOMINS,10.7453,94.0,0.4524731934070587,2.080766598220397,2.041356550736907,0.023999999999999966
BK598525 Corp,4.344969199178645,0.89,0.86,1000000000.0,AAA,CPPIBC,18.0102,97.0,2.0874195098876953,4.344969199178645,4.310431466944327,0.030000000000000027
EK734797 Corp,3.885010266940452,0.714,0.665,1000000000.0,AAA,KBN,11.344,92.0,1.8193570375442505,3.885010266940452,3.7384341263962657,0.04899999999999993
EK852381 Corp,1.054072553045859,0.278,0.214,3000000000.0,AAA,NEDWBK,15.50748,98.0,0.24080492556095123,1.054072553045859,1.0390728383176773,0.06400000000000003
BK188756 Corp,2.43668720054757,0.361,0.324,1000000000.0,AA+,KUNTA,11.18422,98.0,0.6232118010520935,2.43668720054757,2.4239978950562246,0.03699999999999998
ZS311990 Corp,3.1047227926078027,0.618,0.605,1250000000.0,AA+,OMERFT,25.70662,90.0,1.0847594738006592,3.1047227926078027,2.9805744851526184,0.013000000000000012
AM293450 Corp,0.8569472963723477,0.24,0.169,1750000000.0,AAA,BNG,14.95654,94.0,0.21407638490200043,0.8569472963723477,0.8441945773781377,0.07099999999999998
ZP515174 Corp,1.8316221765913758,0.293,0.257,1250000000.0,AA+,ERSTAA,13.38912,94.0,0.4069982171058655,1.8316221765913758,1.804096276485324,0.035999999999999976
AV328477 Corp,2.620123203285421,0.381,0.345,1000000000.0,AA+,OKB,10.13785,95.0,0.6713859438896179,2.620123203285421,2.5088561401399767,0.03600000000000003
AO478483 Corp,1.352498288843258,0.224,0.193,1500000000.0,AAA,FMSWER,10.93847,88.0,0.3029317259788513,1.352498288843258,1.3354124013262458,0.031
AM776160 Corp,0.971937029431896,0.292,0.248,1000000000.0,AA+,KUNTA,18.42101,95.0,0.4151485860347748,0.971937029431896,0.9664124923841003,0.043999999999999984
AW981460 Corp,0.8733744010951403,0.287,0.273,1000000000.0,AA+,LBANK,22.43401,93.0,0.262054979801178,0.8733744010951403,0.8669810864639624,0.013999999999999957
EK884284 Corp,4.060232717316906,0.665,0.545,500000000.0,AA+,NRW,0.2972503,90.0,1.5212490558624268,4.060232717316906,3.852654909010309,0.12
ZS224984 Corp,1.0841889117043122,0.29,0.283,1750000000.0,A+,ONT,21.08316,97.0,0.2813069522380829,1.0841889117043122,1.0648707173549026,0.007000000000000006
ZR991746 Corp,3.561943874058864,0.602,0.581,1000000000.0,AAA,BNG,10.70039,93.0,1.222853183746338,3.561943874058864,3.4578631480041135,0.02100000000000002
AU556281 Corp,2.5023956194387407,0.391,0.365,2000000000.0,AAA,CPPIBC,13.63906,98.0,0.7477123141288757,2.5023956194387407,2.4271476076327816,0.026000000000000023
ZO479718 Corp,4.498288843258043,0.939,0.89,4000000000.0,AA,CADES,17.32313,98.0,2.4267783164978027,4.498288843258043,4.460394326621359,0.04899999999999993
TT314342 Corp,2.0314852840520192,0.557,0.429,500000000.0,AAA,AFDB,25.93225,77.0,1.360897421836853,2.0314852840520192,1.8480834701384004,0.12800000000000006
DD533582 Corp,2.8774811772758384,0.672,0.649,1000000000.0,AA-,Q,35.71901,89.0,4.837536811828613,2.8774811772758384,2.6497529671907607,0.02300000000000002
BM121990 Corp,1.319644079397673,0.231,0.207,1250000000.0,AAA,KOMINS,12.23673,96.0,0.21497786045074463,1.319644079397673,1.3185070004059745,0.02400000000000002
AM189082 Corp,0.837782340862423,0.206,0.176,2000000000.0,AAA,CPPIBC,13.9722,96.0,0.20301412045955658,0.837782340862423,0.8278271106655373,0.03
ZR643328 Corp,0.5010266940451745,0.182,0.15,1000000000.0,AAA,RENTEN,13.27895,91.0,0.13440921902656555,0.5010266940451745,0.49722440268314816,0.032
AX568615 Corp,0.9801505817932923,0.384,0.306,1500000000.0,AA,RESFER,27.78744,89.0,0.5416155457496643,0.9801505817932923,0.9806198172742012,0.07800000000000001
AW694261 Corp,1.4757015742642026,0.25,0.206,1500000000.0,AAA,KOMINS,12.4752,94.0,0.3798663020133972,1.4757015742642026,1.4532460481324252,0.04400000000000001
AW695964 Corp,0.8295687885010267,0.256,0.205,2000000000.0,AA,AGFRNC,16.96847,95.0,0.2549431324005127,0.8295687885010267,0.8253197744530315,0.05100000000000002
AS258743 Corp,4.219028062970568,0.742,0.723,1500000000.0,AAA,EIB,6.502403,97.0,1.734900712966919,4.219028062970568,3.98308622808684,0.019000000000000017
EK514358 Corp,0.5201916495550992,0.225,0.121,1000000000.0,AA+,OKB,14.01532,93.0,0.191722571849823,0.5201916495550992,0.5108623003675526,0.10400000000000001
ZQ029157 Corp,1.5633127994524298,0.226,0.191,1000000000.0,AAA,NIB,9.071006,92.0,0.35421353578567505,1.5633127994524298,1.5409905322119555,0.035
ZR442659 Corp,1.4674880219028064,0.254,0.218,1250000000.0,AA+,KUNTA,12.74874,93.0,0.442442387342453,1.4674880219028064,1.4537653282948115,0.036000000000000004
AQ599079 Corp,1.7987679671457906,0.307,0.263,1500000000.0,AAA,KBN,14.76921,98.0,0.4933790862560272,1.7987679671457906,1.758616154029726,0.043999999999999984
EK128458 Corp,2.9869952087611225,0.473,0.433,3000000000.0,AA,CADES,12.59329,98.0,0.9972728490829468,2.9869952087611225,2.87026232697335,0.03999999999999998
AR482945 Corp,1.946611909650924,0.271,0.241,1500000000.0,AAA,FMSWER,9.873458,90.0,0.4487595558166504,1.946611909650924,1.9080112723232214,0.030000000000000027
AV879716 Corp,1.6974674880219027,0.266,0.228,500000000.0,AAA,NEDWBK,11.73326,93.0,0.31360647082328796,1.6974674880219027,1.6502064603492976,0.038000000000000006
AU674859 Corp,0.5284052019164955,0.298,0.2,1000000000.0,AA+,NRWBK,21.15227,92.0,0.3351033627986908,0.5284052019164955,0.5255832438699968,0.09799999999999998
AS357424 Corp,1.111567419575633,0.196,0.162,1000000000.0,AAA,KFW,9.48959,98.0,0.26675084233283997,1.111567419575633,1.0838788399917378,0.034
AZ104962 Corp,3.2361396303901437,0.522,0.497,1500000000.0,AAA,KBN,11.73651,95.0,1.0218467712402344,3.2361396303901437,3.1341659646998092,0.025000000000000022
BH500539 Corp,1.0376454483230664,0.22,0.204,1250000000.0,AAA,CPPIBC,13.98919,94.0,0.20759142935276031,1.0376454483230664,1.0305389945215961,0.016000000000000014
AU931365 Corp,0.5667351129363449,0.229,0.128,1500000000.0,AAA,KBN,14.02132,91.0,0.21642404794692993,0.5667351129363449,0.5563070052655172,0.101
AU777759 Corp,0.6461327857631759,0.186,0.143,1000000000.0,AAA,KOMINS,13.04536,92.0,0.1911073923110962,0.6461327857631759,0.6343796747544208,0.04300000000000001
BH586540 Corp,2.0616016427104724,0.369,0.307,2000000000.0,AAA,CADEPO,16.72435,95.0,0.48275405168533325,2.0616016427104724,2.0365992727088904,0.062
ZP327529 Corp,3.811088295687885,0.701,0.686,2000000000.0,AAA,NEDWBK,13.7739,93.0,1.412479043006897,3.811088295687885,3.689164951607128,0.014999999999999902
AX646730 Corp,2.642026009582478,0.401,0.367,1000000000.0,AA+,KUNTA,11.86029,97.0,0.9042960405349731,2.642026009582478,2.5510969178903147,0.03400000000000003
ZR370427 Corp,1.4510609171800137,0.255,0.216,3000000000.0,AAA,BNG,12.16569,95.0,0.290642648935318,1.4510609171800137,1.4361987021017932,0.03900000000000001
QZ198385 Corp,5.3963039014373715,1.269,1.247,1000000000.0,A+,ALTA,28.88354,97.0,3.079319477081299,5.3963039014373715,5.13059678536525,0.021999999999999797
AS978318 Corp,0.6433949349760438,0.239,0.143,1000000000.0,AAA,KOMMUN,14.51421,92.0,0.20182135701179504,0.6433949349760438,0.6393024117357227,0.096
BJ067158 Corp,0.8596851471594799,0.253,0.248,1000000000.0,AAA,KOMINS,19.27423,94.0,0.28243520855903625,0.8596851471594799,0.8515324508146187,0.0050000000000000044
AV327443 Corp,0.6160164271047228,0.335,0.186,1000000000.0,AA+,ERSTAA,20.51347,94.0,0.2988637089729309,0.6160164271047228,0.6035260990757102,0.14900000000000002
BK078903 Corp,2.8966461327857633,0.437,0.408,1250000000.0,AAA,KOMINS,12.14962,97.0,0.9245398640632629,2.8966461327857633,2.87765351276421,0.029000000000000026
ZR748583 Corp,1.5824777549623545,0.25,0.217,1250000000.0,AAA,KOMINS,11.381,93.0,0.34390905499458313,1.5824777549623545,1.556885441352297,0.033
AX334052 Corp,0.9308692676249144,0.21,0.141,2000000000.0,NR,SWED,10.45307,95.0,0.22069194912910461,0.9308692676249144,0.9188986028140592,0.069
AM293438 Corp,0.8569472963723477,0.233,0.186,1750000000.0,AAA,BNG,15.18672,94.0,0.2012651115655899,0.8569472963723477,0.8441944443653999,0.047000000000000014
JK504432 Corp,4.996577686516085,1.046,1.009,1250000000.0,AAA,NEDWBK,15.73499,94.0,2.6328065395355225,4.996577686516085,4.7511156184403225,0.037000000000000144
AX414285 Corp,0.9418206707734429,0.265,0.214,1250000000.0,AA+,ERSTAA,17.96124,94.0,0.2567734718322754,0.9418206707734429,0.9352646888045312,0.05100000000000002
ZO296548 Corp,4.465434633812457,0.928,0.891,1500000000.0,AAA,KBN,17.92294,98.0,2.1619136333465576,4.465434633812457,4.427065697589637,0.03700000000000003
ZS310141 Corp,3.1047227926078027,0.62,0.605,1250000000.0,AA+,OMERFT,25.41055,90.0,1.0524955987930298,3.1047227926078027,2.9805725196226946,0.015000000000000013
AM154599 Corp,0.837782340862423,0.206,0.183,2000000000.0,AAA,CPPIBC,13.93602,96.0,0.17354407906532288,0.837782340862423,0.8278270140090765,0.022999999999999993
